oracle_group_id,scenario_name,realization_id,source_sector_id,module_name,selected_action_id,selected_action_type,target_sector_id,reward,safety_valid,oracle_selection_reason,is_noop,delta_prs_dB,delta_tilt_deg,delta_cio_dB,delta_hom_dB,delta_ttt_ms,es_action,pre_source_load_ratio,post_source_load_ratio,pre_source_RSRP_dBm,post_source_RSRP_dBm,pre_source_SINR_dB,post_source_SINR_dB,pre_source_qos_satisfaction_ratio,post_source_qos_satisfaction_ratio,pre_source_attach_rate,post_source_attach_rate,pre_source_handover_risk_score,post_source_handover_risk_score
2024,low_load_energy_saving_candidate,9,8,HO/MRO,64689,handover_parameter_adjustment,10,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.0677054470855269,0.0677054470855269,-90.0957786171793,-90.0957786171793,5.3566670355865,5.3666670355865,1,1,1,1,0.384615384615385,0.184615384615385
2025,low_load_energy_saving_candidate,9,9,HO/MRO,64867,handover_parameter_adjustment,1,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.0586831762295955,0.0586831762295955,-86.5865847637467,-86.5865847637467,6.27120352723451,6.28120352723451,1,1,1,1,0.318181818181818,0.118181818181818
2026,low_load_energy_saving_candidate,9,13,HO/MRO,65045,handover_parameter_adjustment,2,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.0385929107804177,0.0385929107804177,-89.1267919495289,-89.1267919495289,5.2526164686192,5.2626164686192,1,1,0.966666666666667,0.966666666666667,0.310344827586207,0.110344827586207
2027,low_load_energy_saving_candidate,9,19,HO/MRO,65223,handover_parameter_adjustment,6,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.105186477251676,0.105186477251676,-88.9329821894766,-88.9329821894766,7.17933566988574,7.18933566988574,1,1,0.96,0.96,0.333333333333333,0.133333333333333
2028,mixed_conflict,9,2,HO/MRO,65519,handover_parameter_adjustment,1,0.13425,1,safe_best_reward,0,0,0,-3,-2,320,,1.93157182990595,1.93157182990595,-90.3910327160752,-90.3910327160752,4.43561669334092,4.44561669334092,0,0.02,1,1,0.34375,0.14375
2029,mixed_conflict,9,8,HO/MRO,65579,handover_parameter_adjustment,10,0.13425,1,safe_best_reward,0,0,0,-3,-2,320,,1.04287793397329,1.04287793397329,-91.5244787158256,-91.5244787158256,5.23961035581734,5.24961035581734,0.75,0.77,1,1,0.315789473684211,0.115789473684211
2030,mixed_conflict,9,15,HO/MRO,65747,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.2642567222243,1.2642567222243,-89.7318926793498,-89.7318926793498,6.69162402941719,6.69162402941719,0,0,1,1,0.347826086956522,0.347826086956522
2031,normal,9,13,HO/MRO,65935,handover_parameter_adjustment,2,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.47192953841866,0.47192953841866,-86.2314094703664,-86.2314094703664,6.72803837212509,6.73803837212509,1,1,1,1,0.391304347826087,0.191304347826087
2032,normal,9,16,HO/MRO,66113,handover_parameter_adjustment,20,0.13425,1,safe_best_reward,0,0,0,-3,-2,320,,0,0,-82.4150333416022,-82.4150333416022,10.5378149054121,10.5478149054121,0,0.02,1,1,0.375,0.175
2033,outage_sector,9,12,HO/MRO,66291,handover_parameter_adjustment,2,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.0648046874335201,0.0648046874335201,-88.9050878499888,-88.9050878499888,4.75186354177993,4.76186354177993,1,1,0.904761904761905,0.904761904761905,0.315789473684211,0.115789473684211
2034,outage_sector,9,13,HO/MRO,66469,handover_parameter_adjustment,2,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.385827222341319,0.385827222341319,-90.3283186435023,-90.3283186435023,3.26574106586967,3.27574106586967,1,1,1,1,0.409090909090909,0.209090909090909
2035,outage_sector,9,16,HO/MRO,66706,handover_parameter_adjustment,3,0.13425,1,safe_best_reward,0,0,0,-3,-2,320,,0,0,-88.9421705371122,-88.9421705371122,5.63660411530533,5.64660411530533,0,0.02,0.95,0.95,0.315789473684211,0.115789473684211
2036,overload,9,2,HO/MRO,66825,handover_parameter_adjustment,12,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.266476536930095,0.266476536930095,-89.0509041116021,-89.0509041116021,5.89435198230238,5.90435198230238,1,1,0.888888888888889,0.888888888888889,0.375,0.175
2037,overload,9,9,HO/MRO,67003,handover_parameter_adjustment,1,0.13425,1,safe_best_reward,0,0,0,-3,-2,320,,1.66298123796231,1.66298123796231,-86.3517236874895,-86.3517236874895,7.7360836089677,7.7460836089677,0,0.02,1,1,0.368421052631579,0.168421052631579
2038,degraded_sector,10,2,HO/MRO,67181,handover_parameter_adjustment,12,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.550607031271025,0.550607031271025,-87.4327697928819,-87.4327697928819,4.82366001589507,4.83366001589507,1,1,0.958333333333333,0.958333333333333,0.347826086956522,0.147826086956522
2039,handover_stress,10,1,HO/MRO,67359,handover_parameter_adjustment,5,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.638171182174903,0.638171182174903,-90.5671451740866,-90.5671451740866,4.5718456300352,4.5818456300352,1,1,0.842105263157895,0.842105263157895,0.5,0.3
2040,handover_stress,10,2,HO/MRO,67537,handover_parameter_adjustment,12,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.274070208820228,0.274070208820228,-93.0837968651655,-93.0837968651655,3.34152507859673,3.35152507859673,1,1,0.952380952380952,0.952380952380952,0.75,0.55
2041,handover_stress,10,3,HO/MRO,67715,handover_parameter_adjustment,16,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.313387570387763,0.313387570387763,-88.8366211820939,-88.8366211820939,5.71187796227355,5.72187796227355,1,1,0.96,0.96,0.541666666666667,0.341666666666667
2042,handover_stress,10,5,HO/MRO,67893,handover_parameter_adjustment,1,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.472109024719161,0.472109024719161,-87.5842796634064,-87.5842796634064,6.89788477297755,6.90788477297755,1,1,1,1,0.434782608695652,0.234782608695652
2043,handover_stress,10,6,HO/MRO,68071,handover_parameter_adjustment,19,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.250306840302088,0.250306840302088,-86.9978140757897,-86.9978140757897,9.43136317428133,9.44136317428133,1,1,1,1,0.333333333333333,0.133333333333333
2044,handover_stress,10,7,HO/MRO,68249,handover_parameter_adjustment,8,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.205559319834698,0.205559319834698,-91.1741189557083,-91.1741189557083,8.55734546056873,8.56734546056873,1,1,1,1,0.32,0.12
2045,handover_stress,10,9,HO/MRO,68427,handover_parameter_adjustment,1,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.489944116761527,0.489944116761527,-86.9301498334951,-86.9301498334951,6.60788283541498,6.61788283541498,1,1,0.789473684210526,0.789473684210526,0.533333333333333,0.333333333333333
2046,handover_stress,10,10,HO/MRO,68605,handover_parameter_adjustment,8,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.42080806310857,0.42080806310857,-90.3555555458384,-90.3555555458384,6.8974667708267,6.9074667708267,1,1,0.966666666666667,0.966666666666667,0.448275862068966,0.248275862068966
2047,handover_stress,10,12,HO/MRO,68783,handover_parameter_adjustment,2,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.786567348473218,0.786567348473218,-91.8136855852483,-91.8136855852483,4.11588301953504,4.12588301953504,1,1,0.954545454545455,0.954545454545455,0.619047619047619,0.419047619047619
2048,handover_stress,10,13,HO/MRO,68961,handover_parameter_adjustment,2,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.0914771939120785,0.0914771939120785,-89.0036707948514,-89.0036707948514,6.10792650599017,6.11792650599017,1,1,0.96,0.96,0.458333333333333,0.258333333333333
2049,handover_stress,10,16,HO/MRO,69139,handover_parameter_adjustment,20,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.434809046501455,0.434809046501455,-88.5904132230672,-88.5904132230672,6.12039798180269,6.13039798180269,1,1,0.9375,0.9375,0.466666666666667,0.266666666666667
2050,handover_stress,10,17,HO/MRO,69317,handover_parameter_adjustment,15,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.489617573963013,0.489617573963013,-90.4958225178254,-90.4958225178254,7.23199247326921,7.24199247326921,1,1,0.956521739130435,0.956521739130435,0.5,0.3
2051,handover_stress,10,18,HO/MRO,69495,handover_parameter_adjustment,16,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.308488461210101,0.308488461210101,-92.9017809099828,-92.9017809099828,7.25915677335594,7.26915677335594,1,1,1,1,0.444444444444444,0.244444444444444
2052,handover_stress,10,19,HO/MRO,69673,handover_parameter_adjustment,6,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.141586459722511,0.141586459722511,-91.8844710535508,-91.8844710535508,6.10737718048347,6.11737718048347,1,1,1,1,0.473684210526316,0.273684210526316
2053,handover_stress,10,20,HO/MRO,69851,handover_parameter_adjustment,3,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.466919045287018,0.466919045287018,-88.7964658196179,-88.7964658196179,6.36589801336859,6.37589801336859,1,1,0.892857142857143,0.892857142857143,0.4,0.2
2054,low_load,10,3,HO/MRO,70029,handover_parameter_adjustment,16,0.13425,1,safe_best_reward,0,0,0,-3,-2,320,,0,0,-87.4739909796577,-87.4739909796577,5.23558439449781,5.24558439449781,0,0.02,0.958333333333333,0.958333333333333,0.304347826086957,0.104347826086957
2055,low_load,10,12,HO/MRO,70207,handover_parameter_adjustment,2,0.13425,1,safe_best_reward,0,0,0,-3,-2,320,,0,0,-86.9306770499356,-86.9306770499356,6.88961933845528,6.89961933845528,0,0.02,1,1,0.307692307692308,0.107692307692308
2056,mixed_conflict,10,12,HO/MRO,70385,handover_parameter_adjustment,2,0.13425,1,safe_best_reward,0,0,0,-3,-2,320,,1.92548439898376,1.92548439898376,-85.2754476559589,-85.2754476559589,7.99316826750913,8.00316826750913,0,0.02,0.916666666666667,0.916666666666667,0.318181818181818,0.118181818181818
2057,normal,10,2,HO/MRO,70563,handover_parameter_adjustment,12,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.227507103016058,0.227507103016058,-87.4237712448035,-87.4237712448035,6.23592808242238,6.24592808242238,1,1,0.904761904761905,0.904761904761905,0.315789473684211,0.115789473684211
2058,normal,10,13,HO/MRO,70741,handover_parameter_adjustment,2,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.470699110946179,0.470699110946179,-87.2564537932789,-87.2564537932789,8.06174051272063,8.07174051272063,1,1,0.956521739130435,0.956521739130435,0.363636363636364,0.163636363636364
2059,outage_sector,10,1,HO/MRO,70919,handover_parameter_adjustment,5,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.380154514822755,0.380154514822755,-90.4610150639276,-90.4610150639276,3.41023321602488,3.42023321602488,1,1,0.941176470588235,0.941176470588235,0.3125,0.1125
2060,outage_sector,10,2,HO/MRO,71097,handover_parameter_adjustment,12,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.405733119900019,0.405733119900019,-88.2560962888491,-88.2560962888491,6.07827245239408,6.08827245239408,1,1,1,1,0.3125,0.1125
2061,outage_sector,10,6,HO/MRO,71275,handover_parameter_adjustment,19,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,1.06040606297648,1.06040606297648,-92.089208263479,-92.089208263479,4.44612678521217,4.45612678521217,1,1,0.958333333333333,0.958333333333333,0.304347826086957,0.104347826086957
2062,outage_sector,10,9,HO/MRO,71453,handover_parameter_adjustment,1,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.54660856464913,0.54660856464913,-88.5706120075027,-88.5706120075027,6.99557756630328,7.00557756630328,1,1,1,1,0.307692307692308,0.107692307692308
2063,outage_sector,10,20,HO/MRO,71631,handover_parameter_adjustment,3,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.659102564720892,0.659102564720892,-88.1830285737648,-88.1830285737648,6.42973853724754,6.43973853724754,1,1,0.952380952380952,0.952380952380952,0.35,0.15
2064,degraded_sector,11,2,HO/MRO,71809,handover_parameter_adjustment,12,0.13425,1,safe_best_reward,0,0,0,-3,-2,320,,0,0,-90.5081289086405,-90.5081289086405,3.3015032848442,3.3115032848442,0,0.02,0.842105263157895,0.842105263157895,0.375,0.175
2065,degraded_sector,11,3,HO/MRO,71987,handover_parameter_adjustment,16,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.789784126540844,0.789784126540844,-89.482376671537,-89.482376671537,5.00485242222099,5.01485242222099,1,1,0.954545454545455,0.954545454545455,0.428571428571429,0.228571428571429
2066,degraded_sector,11,5,HO/MRO,72165,handover_parameter_adjustment,1,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.166889951394358,0.166889951394358,-90.2502938569803,-90.2502938569803,4.71294011268161,4.72294011268161,1,1,0.956521739130435,0.956521739130435,0.318181818181818,0.118181818181818
2067,degraded_sector,11,8,HO/MRO,72343,handover_parameter_adjustment,10,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.812201557200728,0.812201557200728,-90.0195098623689,-90.0195098623689,7.06243844851421,7.07243844851421,1,1,0.96,0.96,0.333333333333333,0.133333333333333
2068,degraded_sector,11,13,HO/MRO,72521,handover_parameter_adjustment,2,0.13425,1,safe_best_reward,0,0,0,-3,-2,320,,0,0,-90.625019994709,-90.625019994709,4.30108702412446,4.31108702412446,0,0.02,0.944444444444444,0.944444444444444,0.352941176470588,0.152941176470588
2069,degraded_sector,11,16,HO/MRO,72699,handover_parameter_adjustment,20,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.634315039427132,0.634315039427132,-85.0214502459524,-85.0214502459524,9.16909271804353,9.17909271804353,1,1,1,1,0.304347826086957,0.104347826086957
2070,degraded_sector,11,20,HO/MRO,72877,handover_parameter_adjustment,3,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.503895816636079,0.503895816636079,-86.5345262407015,-86.5345262407015,7.62654450055744,7.63654450055744,1,1,0.947368421052632,0.947368421052632,0.333333333333333,0.133333333333333
2071,handover_stress,11,1,HO/MRO,73173,handover_parameter_adjustment,3,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.171179605062145,0.171179605062145,-88.078593125925,-88.078593125925,5.45833791786479,5.46833791786479,1,1,0.911764705882353,0.911764705882353,0.387096774193548,0.187096774193548
2072,handover_stress,11,2,HO/MRO,73233,handover_parameter_adjustment,12,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.332903575628576,0.332903575628576,-88.5885191050226,-88.5885191050226,4.89078596263378,4.90078596263378,1,1,0.966666666666667,0.966666666666667,0.482758620689655,0.282758620689655
2073,handover_stress,11,3,HO/MRO,73411,handover_parameter_adjustment,16,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.571891604555938,0.571891604555938,-88.3946401136382,-88.3946401136382,6.6089555532512,6.6189555532512,1,1,0.864864864864865,0.864864864864865,0.4375,0.2375
2074,handover_stress,11,5,HO/MRO,73589,handover_parameter_adjustment,1,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.99161797293076,0.99161797293076,-89.5503305853118,-89.5503305853118,5.72077158701503,5.73077158701503,1,1,0.935483870967742,0.935483870967742,0.448275862068966,0.248275862068966
2075,handover_stress,11,6,HO/MRO,73767,handover_parameter_adjustment,19,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.785611190018954,0.785611190018954,-92.136361452775,-92.136361452775,5.6922208110162,5.7022208110162,1,1,0.92,0.92,0.478260869565217,0.278260869565217
2076,handover_stress,11,8,HO/MRO,73945,handover_parameter_adjustment,10,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.577062600284441,0.577062600284441,-89.4410292498475,-89.4410292498475,9.504476623561,9.514476623561,1,1,1,1,0.333333333333333,0.133333333333333
2077,handover_stress,11,9,HO/MRO,74123,handover_parameter_adjustment,1,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,1.00545223391871,1.00545223391871,-92.1121595450111,-92.1121595450111,1.83750832517232,1.84750832517232,1,1,0.9,0.9,0.833333333333333,0.633333333333333
2078,handover_stress,11,10,HO/MRO,74301,handover_parameter_adjustment,8,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.333338652927861,0.333338652927861,-87.7572993051665,-87.7572993051665,8.05647843747913,8.06647843747913,1,1,0.958333333333333,0.958333333333333,0.434782608695652,0.234782608695652
2079,handover_stress,11,12,HO/MRO,74479,handover_parameter_adjustment,2,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.400785350029677,0.400785350029677,-90.354954303289,-90.354954303289,4.69171308816405,4.70171308816405,1,1,0.870967741935484,0.870967741935484,0.444444444444444,0.244444444444444
2080,handover_stress,11,13,HO/MRO,74657,handover_parameter_adjustment,2,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.104155346045701,0.104155346045701,-90.4695585466209,-90.4695585466209,5.8488067093842,5.8588067093842,1,1,0.736842105263158,0.736842105263158,0.428571428571429,0.228571428571429
2081,handover_stress,11,15,HO/MRO,74835,handover_parameter_adjustment,17,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.138662760569081,0.138662760569081,-88.6978880532228,-88.6978880532228,5.57163312198987,5.58163312198987,1,1,0.933333333333333,0.933333333333333,0.5,0.3
2082,handover_stress,11,16,HO/MRO,75013,handover_parameter_adjustment,20,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.494242379572855,0.494242379572855,-91.7561754674889,-91.7561754674889,4.40095006850722,4.41095006850722,1,1,0.925925925925926,0.925925925925926,0.48,0.28
2083,handover_stress,11,17,HO/MRO,75191,handover_parameter_adjustment,15,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.714782244241731,0.714782244241731,-89.3944379433569,-89.3944379433569,5.25287345981438,5.26287345981438,1,1,1,1,0.416666666666667,0.216666666666667
2084,handover_stress,11,18,HO/MRO,75369,handover_parameter_adjustment,16,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.250864896748753,0.250864896748753,-89.4774813491509,-89.4774813491509,11.2595537069475,11.2695537069475,1,1,1,1,0.333333333333333,0.133333333333333
2085,handover_stress,11,19,HO/MRO,75547,handover_parameter_adjustment,6,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.568823581500098,0.568823581500098,-88.5299746656708,-88.5299746656708,8.72713025169041,8.73713025169041,1,1,1,1,0.347826086956522,0.147826086956522
2086,handover_stress,11,20,HO/MRO,75725,handover_parameter_adjustment,3,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.534358125883561,0.534358125883561,-89.5661512801832,-89.5661512801832,7.52397272690233,7.53397272690233,1,1,1,1,0.318181818181818,0.118181818181818
2087,handover_stress,11,21,HO/MRO,75903,handover_parameter_adjustment,19,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.400673263731935,0.400673263731935,-92.6410324862566,-92.6410324862566,6.85909666331809,6.86909666331809,1,1,0.95,0.95,0.421052631578947,0.221052631578947
2088,low_load,11,6,HO/MRO,76081,handover_parameter_adjustment,19,0.13425,1,safe_best_reward,0,0,0,-3,-2,320,,0,0,-90.0782178282547,-90.0782178282547,6.64777561740533,6.65777561740533,0,0.02,0.947368421052632,0.947368421052632,0.333333333333333,0.133333333333333
2089,low_load,11,15,HO/MRO,76259,handover_parameter_adjustment,17,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.052543355283006,0.052543355283006,-90.8968903593079,-90.8968903593079,5.27195796085712,5.28195796085712,1,1,0.956521739130435,0.956521739130435,0.363636363636364,0.163636363636364
2090,low_load,11,20,HO/MRO,76437,handover_parameter_adjustment,3,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.0928074136850446,0.0928074136850446,-88.4635004444513,-88.4635004444513,6.14535975270389,6.15535975270389,1,1,0.961538461538462,0.961538461538462,0.32,0.12
2091,low_load_energy_saving_candidate,11,6,HO/MRO,76615,handover_parameter_adjustment,19,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.0695012475926073,0.0695012475926073,-87.6574109329444,-87.6574109329444,8.37176586711193,8.38176586711193,1,1,0.882352941176471,0.882352941176471,0.333333333333333,0.133333333333333
2092,mixed_conflict,11,12,HO/MRO,76793,handover_parameter_adjustment,2,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,1.20673426687934,1.20673426687934,-88.9242029458941,-88.9242029458941,5.35603511818726,5.36603511818726,1,1,1,1,0.333333333333333,0.133333333333333
2093,mixed_conflict,11,13,HO/MRO,76971,handover_parameter_adjustment,2,0.13425,1,safe_best_reward,0,0,0,-3,-2,320,,2.73960157701838,2.73960157701838,-90.0939401808351,-90.0939401808351,4.28134148629064,4.29134148629064,0,0.02,1,1,0.363636363636364,0.163636363636364
2094,normal,11,2,HO/MRO,77149,handover_parameter_adjustment,12,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.210162602840019,0.210162602840019,-86.1570182461413,-86.1570182461413,7.07578769543121,7.08578769543121,1,1,0.966666666666667,0.966666666666667,0.310344827586207,0.110344827586207
2095,outage_sector,11,1,HO/MRO,77327,handover_parameter_adjustment,5,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,0.291196256018845,0.291196256018845,-86.8338006960951,-86.8338006960951,6.61601637224796,6.62601637224796,1,1,1,1,0.333333333333333,0.133333333333333
2096,outage_sector,11,3,HO/MRO,77505,handover_parameter_adjustment,16,0.11025,1,safe_best_reward,0,0,0,-3,-2,320,,1.20590450774884,1.20590450774884,-87.6919565103053,-87.6919565103053,4.96509892982584,4.97509892982584,1,1,0.91304347826087,0.91304347826087,0.380952380952381,0.180952380952381
